@relation x_features.txt_x_features_simvec.txt-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Standardize_yval_time.txt

@attribute triple numeric
@attribute bgp numeric
@attribute join numeric
@attribute leftjoin numeric
@attribute union numeric
@attribute filter numeric
@attribute project numeric
@attribute distinct numeric
@attribute treesize numeric
@attribute pcs0 numeric
@attribute pcs1 numeric
@attribute pcs2 numeric
@attribute pcs3 numeric
@attribute pcs4 numeric
@attribute ex_time numeric

@data
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,0.726461,-0.31154,-0.230681,-0.283184,-0.291221,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,0.726461,-0.31154,-0.230681,-0.283184,-0.291221,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,0.726461,-0.31154,-0.230681,-0.283184,-0.291221,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,0.726461,-0.31154,-0.230681,-0.283184,-0.291221,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,0.726461,-0.31154,-0.230681,-0.283184,-0.291221,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,0.726461,-0.31154,-0.230681,-0.283184,-0.291221,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,0.726461,-0.31154,-0.230681,-0.283184,-0.291221,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,0.726461,-0.31154,-0.230681,-0.283184,-0.291221,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,0.726461,-0.31154,-0.230681,-0.283184,-0.291221,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,0.726461,-0.31154,-0.230681,-0.283184,-0.291221,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.148174,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.148174,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.148174,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.148174,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.148174,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.346622,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.346622,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.346622,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.346622,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.346622,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.148174,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.148174,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.148174,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.148174,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.148174,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.148174,-0.134518,0.021623,21
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.346622,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.346622,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.346622,-0.025877,0.021623,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,4.166617,0.346622,-0.025877,0.021623,19.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.68472,-0.546394,-0.252212,-0.291221,8934.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.631409,-0.587251,-0.252212,-0.291221,8815.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.68472,-0.546394,-0.283184,-0.291221,8903.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.68472,-0.500089,-0.217596,-0.291221,8811.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.68472,-0.546394,-0.252212,-0.291221,8846.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.631409,-0.587251,-0.252212,-0.291221,8868.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.68472,-0.500089,-0.283184,-0.291221,8882.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.631409,-0.587251,-0.252212,-0.291221,8807.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.68472,-0.500089,-0.283184,-0.291221,8894.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.68472,-0.500089,-0.283184,-0.291221,8878.6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.68472,-0.546394,-0.252212,-0.291221,8969.6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.68472,-0.546394,-0.252212,-0.291221,8865.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.68472,-0.546394,-0.252212,-0.291221,8875.6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.68472,-0.500089,-0.283184,-0.291221,8862
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.68472,-0.546394,-0.283184,-0.291221,8921.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.68472,-0.546394,-0.283184,-0.291221,8968.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.68472,-0.500089,-0.283184,-0.291221,8878.6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.631409,-0.587251,-0.252212,-0.291221,8955.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.68472,-0.500089,-0.217596,-0.291221,8809
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.68472,-0.500089,-0.283184,-0.291221,8770.4
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.230681,-0.217596,4.40144,50.6
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.230681,-0.217596,4.40144,69.8
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,82.8
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,64.2
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,37
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,85
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,83.8
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,79
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,61
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,32
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,83.2
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,63.2
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,34.6
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,84
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,43
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,79.2
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,61
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,32.2
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,79.6
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.31154,-0.129653,-0.217596,4.40144,80.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,180
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,167.2
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,166.4
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,166.4
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,170
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,165.4
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,165.4
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,165.4
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,167.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,166.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,165.2
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,165.4
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,165
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,165
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,165
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,165
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,165
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,165
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,165
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,0.168262,-0.006174,-0.178653,-0.160869,167.6
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,2
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,2
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,14.4
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,2
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,9
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,2
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,13
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,17.2
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,3
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,35.2
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,2
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,3
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.187304,-1.031244,-0.882475,-0.46238,-0.667793,2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,1337
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,839.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,103.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,764
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,794.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,12.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,10
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,609.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,24.6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,24.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,707.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,26
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,93.6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,22.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,870.6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,860.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,791.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,827
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,634.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,1.455514,-0.187147,-0.129653,-0.217596,-0.231059,14
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.68472,-0.685307,4.455548,-0.42924,250.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.68472,-0.685307,4.455548,-0.42924,176.2
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.68472,-0.685307,4.455548,-0.42924,175.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.68472,-0.685307,4.455548,-0.42924,175
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.68472,-0.685307,4.455548,-0.42924,179.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.68472,-0.685307,4.455548,-0.42924,173.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.68472,-0.685307,4.455548,-0.42924,173.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.68472,-0.685307,4.455548,-0.42924,173.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.68472,-0.685307,4.455548,-0.42924,173.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.68472,-0.685307,4.455548,-0.42924,173.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.946073,-0.569896,-0.44717,4.455548,-0.42924,171.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.569896,-0.44717,4.455548,-0.42924,171.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.569896,-0.44717,4.455548,-0.42924,171.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.569896,-0.44717,4.455548,-0.42924,171.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.569896,-0.44717,4.455548,-0.42924,176
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.569896,-0.44717,4.455548,-0.42924,170.2
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.569896,-0.44717,4.455548,-0.42924,170
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.569896,-0.44717,4.455548,-0.42924,170.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.569896,-0.44717,4.455548,-0.42924,170.2
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.974663,-0.569896,-0.44717,4.455548,-0.42924,170.4
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-1.044097,-0.772527,-0.685307,-0.217596,-0.497039,5700
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-1.044097,-0.772527,-0.685307,-0.217596,-0.497039,5339.6
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-1.044097,-0.772527,-0.685307,-0.217596,-0.497039,5342
