@relation x_features.txt_x_features_simvec.txt-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Standardize_ytest_time.txt

@attribute triple numeric
@attribute bgp numeric
@attribute join numeric
@attribute leftjoin numeric
@attribute union numeric
@attribute filter numeric
@attribute project numeric
@attribute distinct numeric
@attribute treesize numeric
@attribute pcs0 numeric
@attribute pcs1 numeric
@attribute pcs2 numeric
@attribute pcs3 numeric
@attribute pcs4 numeric
@attribute pcs5 numeric
@attribute pcs6 numeric
@attribute pcs7 numeric
@attribute pcs8 numeric
@attribute pcs9 numeric
@attribute pcs10 numeric
@attribute pcs11 numeric
@attribute pcs12 numeric
@attribute pcs13 numeric
@attribute pcs14 numeric
@attribute pcs15 numeric
@attribute pcs16 numeric
@attribute pcs17 numeric
@attribute pcs18 numeric
@attribute pcs19 numeric
@attribute ex_time numeric

@data
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.245578,-0.248398,0.029433,1.772648,0.805475,0.03794,0.744874,3.176867,-0.216978,-0.254835,-0.227203,1.772648,0.116081,-0.315421,0.03794,-0.248398,-0.288067,0.726461,-0.292088,-0.285743,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.245578,-0.248398,0.029433,1.772648,0.805475,0.03794,0.744874,3.176867,-0.216978,-0.254835,-0.227203,1.772648,0.116081,-0.315421,0.03794,-0.248398,-0.288067,0.726461,-0.292088,-0.285743,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.245578,-0.248398,0.029433,1.772648,0.805475,0.03794,0.744874,3.176867,-0.216978,-0.254835,-0.227203,1.772648,0.116081,-0.315421,0.03794,-0.248398,-0.288067,0.726461,-0.292088,-0.285743,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.245578,-0.248398,0.029433,1.772648,0.805475,0.03794,0.744874,3.176867,-0.216978,-0.254835,-0.227203,1.772648,0.116081,-0.315421,0.03794,-0.248398,-0.288067,0.726461,-0.292088,-0.285743,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.245578,-0.248398,0.029433,1.772648,0.805475,0.03794,0.744874,3.176867,-0.216978,-0.254835,-0.227203,1.772648,0.116081,-0.315421,0.03794,-0.248398,-0.288067,0.726461,-0.292088,-0.285743,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.245578,-0.248398,0.029433,1.772648,0.805475,0.03794,0.744874,3.176867,-0.216978,-0.254835,-0.227203,1.772648,0.116081,-0.315421,0.03794,-0.248398,-0.288067,0.726461,-0.292088,-0.285743,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.245578,-0.248398,0.029433,1.772648,0.805475,0.03794,0.744874,3.176867,-0.216978,-0.254835,-0.227203,1.772648,0.116081,-0.315421,0.03794,-0.248398,-0.288067,0.726461,-0.292088,-0.285743,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.245578,-0.248398,0.029433,1.772648,0.805475,0.03794,0.744874,3.176867,-0.216978,-0.254835,-0.227203,1.772648,0.116081,-0.315421,0.03794,-0.248398,-0.288067,0.726461,-0.292088,-0.285743,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.245578,-0.248398,0.029433,1.772648,0.805475,0.03794,0.744874,3.176867,-0.216978,-0.254835,-0.227203,1.772648,0.116081,-0.315421,0.03794,-0.248398,-0.288067,0.726461,-0.292088,-0.285743,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.245578,-0.248398,0.029433,1.772648,0.805475,0.03794,0.744874,3.176867,-0.216978,-0.254835,-0.227203,1.772648,0.116081,-0.315421,0.03794,-0.248398,-0.288067,0.726461,-0.292088,-0.285743,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.149934,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.149934,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.149934,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.115995,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.149934,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.115995,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.115995,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.115995,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.115995,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.115995,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.115995,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.115995,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.115995,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.149934,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.149934,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.149934,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.149934,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.149934,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.115995,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.086155,-0.194047,-0.351297,-0.404351,-0.42853,-0.341309,-0.358932,-0.44969,-0.064322,-0.149934,-0.182791,-0.404351,-0.122381,4.154733,-0.341309,-0.194047,0.024415,-0.367119,0.02083,0.027256,13.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.910834,-0.78968,-0.751272,-0.254835,4.436034,-0.754226,-0.92719,-0.687934,-0.240176,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.171998,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.874041,-0.78968,-0.705476,-0.27536,4.436034,-0.754226,-0.92719,-0.687934,-0.240176,-0.238887,-0.340147,-0.877456,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.171998,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.874041,-0.78968,-0.705476,-0.27536,4.436034,-0.754226,-0.92719,-0.687934,-0.240176,-0.238887,-0.340147,-0.877456,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.568858,-0.788527,-0.860432,-0.558023,-0.910834,-0.823012,-0.705476,-0.27536,4.436034,-0.788527,-0.92719,-0.634718,-0.558023,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.171998,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.874041,-0.78968,-0.705476,-0.27536,4.436034,-0.754226,-0.92719,-0.687934,-0.240176,-0.238887,-0.340147,-0.877456,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.171998,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.874041,-0.78968,-0.705476,-0.27536,4.436034,-0.754226,-0.92719,-0.687934,-0.240176,-0.238887,-0.340147,-0.877456,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.910834,-0.78968,-0.751272,-0.254835,4.436034,-0.754226,-0.92719,-0.687934,-0.240176,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.568858,-0.788527,-0.860432,-0.558023,-0.910834,-0.823012,-0.705476,-0.27536,4.436034,-0.788527,-0.92719,-0.634718,-0.558023,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.910834,-0.78968,-0.751272,-0.254835,4.436034,-0.754226,-0.92719,-0.687934,-0.240176,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.910834,-0.78968,-0.751272,-0.254835,4.436034,-0.754226,-0.92719,-0.687934,-0.240176,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.568858,-0.788527,-0.860432,-0.558023,-0.910834,-0.823012,-0.705476,-0.27536,4.436034,-0.788527,-0.92719,-0.634718,-0.558023,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.910834,-0.78968,-0.751272,-0.254835,4.436034,-0.754226,-0.92719,-0.687934,-0.240176,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.171998,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.874041,-0.78968,-0.705476,-0.27536,4.436034,-0.754226,-0.885459,-0.687934,-0.240176,-0.238887,-0.288067,-0.877456,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.910834,-0.78968,-0.705476,-0.254835,4.436034,-0.754226,-0.92719,-0.687934,-0.240176,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.910834,-0.78968,-0.751272,-0.254835,4.436034,-0.754226,-0.92719,-0.687934,-0.240176,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.568858,-0.788527,-0.860432,-0.558023,-0.910834,-0.823012,-0.705476,-0.27536,4.436034,-0.788527,-0.92719,-0.634718,-0.558023,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.568858,-0.788527,-0.860432,-0.558023,-0.910834,-0.823012,-0.705476,-0.27536,4.436034,-0.788527,-0.92719,-0.634718,-0.558023,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.910834,-0.78968,-0.751272,-0.254835,4.436034,-0.754226,-0.92719,-0.687934,-0.240176,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.568858,-0.788527,-0.860432,-0.558023,-0.910834,-0.823012,-0.705476,-0.27536,4.436034,-0.788527,-0.92719,-0.634718,-0.558023,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.245578,-0.238887,-0.249769,-0.754226,-0.860432,-0.240176,-0.910834,-0.78968,-0.751272,-0.254835,4.436034,-0.754226,-0.92719,-0.687934,-0.240176,-0.238887,-0.340147,-0.913909,-0.292088,-0.285743,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.137037,-0.180762,-0.622039,-0.715351,-0.732285,-0.558023,-0.783472,-0.70873,-0.339102,-0.1803,-0.132035,-0.715351,-0.718535,-0.315421,-0.558023,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.015296,-0.180762,-0.622039,-0.715351,-0.732285,-0.610998,-0.783472,-0.70873,-0.339102,-0.1803,-0.182791,-0.715351,-0.718535,-0.315421,-0.610998,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.015296,-0.180762,-0.622039,-0.715351,-0.732285,-0.558023,-0.783472,-0.70873,-0.339102,-0.1803,-0.182791,-0.715351,-0.718535,-0.315421,-0.558023,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.015296,-0.180762,-0.622039,-0.715351,-0.732285,-0.610998,-0.783472,-0.70873,-0.339102,-0.1803,-0.182791,-0.715351,-0.718535,-0.315421,-0.610998,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.137037,-0.180762,-0.622039,-0.715351,-0.732285,-0.558023,-0.783472,-0.70873,-0.339102,-0.1803,-0.132035,-0.715351,-0.718535,-0.315421,-0.558023,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.015296,-0.180762,-0.622039,-0.715351,-0.732285,-0.610998,-0.783472,-0.70873,-0.339102,-0.1803,-0.182791,-0.715351,-0.718535,-0.315421,-0.610998,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.015296,-0.180762,-0.622039,-0.715351,-0.732285,-0.610998,-0.783472,-0.70873,-0.339102,-0.1803,-0.182791,-0.715351,-0.718535,-0.315421,-0.610998,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.137037,-0.180762,-0.622039,-0.715351,-0.732285,-0.558023,-0.783472,-0.70873,-0.339102,-0.20763,-0.132035,-0.715351,-0.718535,-0.315421,-0.558023,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.015296,-0.180762,-0.622039,-0.715351,-0.732285,-0.610998,-0.783472,-0.70873,-0.339102,-0.20763,-0.182791,-0.715351,-0.718535,-0.315421,-0.610998,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.015296,-0.180762,-0.622039,-0.715351,-0.732285,-0.610998,-0.783472,-0.70873,-0.339102,-0.20763,-0.182791,-0.715351,-0.718535,-0.315421,-0.610998,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.137037,-0.180762,-0.568858,-0.715351,-0.732285,-0.496899,-0.783472,-0.70873,-0.339102,-0.20763,-0.182791,-0.715351,-0.718535,-0.315421,-0.496899,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.137037,-0.180762,-0.622039,-0.715351,-0.732285,-0.558023,-0.783472,-0.70873,-0.339102,-0.20763,-0.132035,-0.715351,-0.718535,-0.315421,-0.558023,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.137037,-0.180762,-0.622039,-0.715351,-0.732285,-0.558023,-0.783472,-0.70873,-0.339102,-0.20763,-0.132035,-0.715351,-0.718535,-0.315421,-0.558023,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.015296,-0.180762,-0.568858,-0.715351,-0.732285,-0.496899,-0.783472,-0.70873,-0.339102,-0.20763,-0.182791,-0.715351,-0.718535,-0.315421,-0.496899,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.137037,-0.180762,-0.622039,-0.715351,-0.732285,-0.558023,-0.783472,-0.70873,-0.339102,-0.20763,-0.132035,-0.715351,-0.718535,-0.315421,-0.558023,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.137037,-0.180762,-0.622039,-0.715351,-0.732285,-0.558023,-0.783472,-0.70873,-0.339102,-0.20763,-0.132035,-0.715351,-0.718535,-0.315421,-0.558023,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,0.015296,-0.180762,-0.622039,-0.715351,-0.732285,-0.558023,-0.783472,-0.70873,-0.339102,-0.20763,-0.182791,-0.715351,-0.718535,-0.315421,-0.558023,-0.180762,4.399168,-0.787726,4.40168,4.409246,1
