@relation x_features.txt_x_features_simvec.txt-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Standardize_y_time.txt

@attribute triple numeric
@attribute bgp numeric
@attribute join numeric
@attribute leftjoin numeric
@attribute union numeric
@attribute filter numeric
@attribute project numeric
@attribute distinct numeric
@attribute treesize numeric
@attribute pcs0 numeric
@attribute pcs1 numeric
@attribute pcs2 numeric
@attribute pcs3 numeric
@attribute pcs4 numeric
@attribute pcs5 numeric
@attribute pcs6 numeric
@attribute pcs7 numeric
@attribute pcs8 numeric
@attribute pcs9 numeric
@attribute ex_time numeric

@data
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,22
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.8
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.8
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,36.4
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.8
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.8
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,24
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.134518,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.8
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.8
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.8
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.8
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.8
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,20
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,35.8
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,8963.6
