@relation x_features.txt_x_features_simvec.txt-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Standardize_yval_time.txt

@attribute triple numeric
@attribute bgp numeric
@attribute join numeric
@attribute leftjoin numeric
@attribute union numeric
@attribute filter numeric
@attribute project numeric
@attribute distinct numeric
@attribute treesize numeric
@attribute pcs0 numeric
@attribute pcs1 numeric
@attribute pcs2 numeric
@attribute pcs3 numeric
@attribute pcs4 numeric
@attribute pcs5 numeric
@attribute pcs6 numeric
@attribute pcs7 numeric
@attribute pcs8 numeric
@attribute pcs9 numeric
@attribute pcs10 numeric
@attribute pcs11 numeric
@attribute pcs12 numeric
@attribute pcs13 numeric
@attribute pcs14 numeric
@attribute ex_time numeric

@data
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.149934,-0.149934,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.149934,-0.149934,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.149934,-0.149934,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.149934,-0.149934,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.149934,-0.149934,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.115995,-0.115995,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.115995,-0.115995,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.115995,-0.115995,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.115995,-0.115995,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.115995,-0.115995,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.149934,-0.149934,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.149934,-0.149934,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.149934,-0.149934,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.149934,-0.149934,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.149934,-0.149934,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.134518,-0.194047,-0.122381,-0.14247,-0.064322,-0.149934,-0.149934,-0.42853,-0.089521,-0.428254,-0.14247,-0.064322,-0.14247,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.115995,-0.115995,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.115995,-0.115995,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.115995,-0.115995,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.367119,-0.025877,-0.194047,-0.122381,-0.033679,-0.064322,-0.115995,-0.115995,-0.42853,-0.089521,-0.428254,-0.033679,-0.064322,-0.033679,-0.054759,13.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.252212,-0.238887,-0.92719,-0.225663,-0.751272,-0.254835,-0.254835,-0.860432,-0.248223,-0.860131,-0.225663,-0.751272,-0.225663,-0.821481,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.252212,-0.238887,-0.92719,-0.225663,-0.705476,-0.27536,-0.27536,-0.860432,-0.174976,-0.860131,-0.225663,-0.705476,-0.225663,-0.644546,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.283184,-0.238887,-0.885459,-0.186666,-0.705476,-0.27536,-0.27536,-0.860432,-0.248223,-0.860131,-0.186666,-0.705476,-0.186666,-0.739333,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.217596,-0.238887,-0.92719,-0.225663,-0.705476,-0.254835,-0.254835,-0.860432,-0.311704,-0.860131,-0.225663,-0.705476,-0.225663,-0.821481,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.252212,-0.238887,-0.92719,-0.225663,-0.751272,-0.254835,-0.254835,-0.860432,-0.248223,-0.860131,-0.225663,-0.751272,-0.225663,-0.821481,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.252212,-0.238887,-0.92719,-0.225663,-0.705476,-0.27536,-0.27536,-0.860432,-0.248223,-0.860131,-0.225663,-0.705476,-0.225663,-0.821481,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.283184,-0.238887,-0.92719,-0.186666,-0.705476,-0.27536,-0.27536,-0.860432,-0.248223,-0.860131,-0.186666,-0.705476,-0.186666,-0.739333,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.252212,-0.238887,-0.92719,-0.225663,-0.705476,-0.27536,-0.27536,-0.860432,-0.248223,-0.860131,-0.225663,-0.705476,-0.225663,-0.821481,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.283184,-0.238887,-0.92719,-0.186666,-0.705476,-0.27536,-0.27536,-0.860432,-0.248223,-0.860131,-0.186666,-0.705476,-0.186666,-0.739333,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.283184,-0.238887,-0.92719,-0.186666,-0.705476,-0.27536,-0.27536,-0.860432,-0.248223,-0.860131,-0.186666,-0.705476,-0.186666,-0.739333,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.252212,-0.238887,-0.92719,-0.225663,-0.751272,-0.254835,-0.254835,-0.860432,-0.248223,-0.860131,-0.225663,-0.751272,-0.225663,-0.821481,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.252212,-0.238887,-0.92719,-0.225663,-0.751272,-0.254835,-0.254835,-0.860432,-0.248223,-0.860131,-0.225663,-0.751272,-0.225663,-0.821481,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.252212,-0.238887,-0.92719,-0.225663,-0.751272,-0.254835,-0.254835,-0.860432,-0.248223,-0.860131,-0.225663,-0.751272,-0.225663,-0.821481,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.283184,-0.238887,-0.92719,-0.186666,-0.705476,-0.27536,-0.27536,-0.860432,-0.248223,-0.860131,-0.186666,-0.705476,-0.186666,-0.739333,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.283184,-0.238887,-0.885459,-0.186666,-0.705476,-0.27536,-0.27536,-0.860432,-0.248223,-0.860131,-0.186666,-0.705476,-0.186666,-0.739333,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.283184,-0.238887,-0.885459,-0.186666,-0.705476,-0.27536,-0.27536,-0.860432,-0.248223,-0.860131,-0.186666,-0.705476,-0.186666,-0.739333,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.283184,-0.238887,-0.92719,-0.186666,-0.705476,-0.27536,-0.27536,-0.860432,-0.248223,-0.860131,-0.186666,-0.705476,-0.186666,-0.739333,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.252212,-0.238887,-0.92719,-0.225663,-0.705476,-0.27536,-0.27536,-0.860432,-0.174976,-0.860131,-0.225663,-0.705476,-0.225663,-0.644546,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.913909,-0.217596,-0.238887,-0.92719,-0.225663,-0.705476,-0.254835,-0.254835,-0.860432,-0.311704,-0.860131,-0.225663,-0.705476,-0.225663,-0.821481,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.877456,-0.283184,-0.238887,-0.92719,-0.186666,-0.705476,-0.27536,-0.27536,-0.860432,-0.248223,-0.860131,-0.186666,-0.705476,-0.186666,-0.739333,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.1803,-0.1803,-0.732285,0.011472,-0.731992,-0.225663,-0.339102,-0.225663,-0.533961,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.1803,-0.1803,-0.732285,0.011472,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.1803,-0.1803,-0.732285,0.011472,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.1803,-0.1803,-0.732285,0.011472,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.1803,-0.1803,-0.732285,0.011472,-0.731992,-0.225663,-0.339102,-0.225663,-0.533961,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.1803,-0.1803,-0.732285,-0.089521,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.1803,-0.1803,-0.732285,0.011472,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.20763,-0.20763,-0.732285,0.011472,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.20763,-0.20763,-0.732285,0.011472,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.20763,-0.20763,-0.732285,-0.089521,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.20763,-0.20763,-0.732285,0.011472,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.20763,-0.20763,-0.732285,0.011472,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.20763,-0.20763,-0.732285,-0.089521,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.20763,-0.20763,-0.732285,-0.089521,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.20763,-0.20763,-0.732285,-0.089521,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.20763,-0.20763,-0.732285,0.011472,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.20763,-0.20763,-0.732285,0.011472,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.20763,-0.20763,-0.732285,-0.089521,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.20763,-0.20763,-0.732285,0.011472,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.787726,-0.217596,-0.180762,-0.718535,-0.225663,-0.339102,-0.20763,-0.20763,-0.732285,-0.089521,-0.731992,-0.225663,-0.339102,-0.225663,-0.644546,1
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,-0.178653,-0.228762,3.454548,-0.14247,0.131949,-0.20763,-0.20763,0.361233,-0.174976,0.361464,-0.14247,0.131949,-0.14247,0.184841,19.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,-0.178653,-0.228762,3.454548,-0.14247,0.131949,-0.20763,-0.20763,0.361233,-0.174976,0.361464,-0.14247,0.131949,-0.14247,0.184841,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,-0.178653,-0.228762,3.454548,-0.14247,0.131949,-0.20763,-0.20763,0.361233,-0.174976,0.361464,-0.14247,0.131949,-0.14247,0.184841,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,-0.178653,-0.228762,3.454548,-0.14247,0.131949,-0.20763,-0.20763,0.361233,-0.174976,0.361464,-0.14247,0.131949,-0.14247,0.184841,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,-0.178653,-0.228762,3.454548,-0.14247,0.131949,-0.20763,-0.20763,0.361233,-0.174976,0.361464,-0.14247,0.131949,-0.14247,0.184841,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,-0.178653,-0.228762,3.454548,-0.14247,0.131949,-0.20763,-0.20763,0.361233,-0.174976,0.361464,-0.14247,0.131949,-0.14247,0.184841,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,-0.178653,-0.228762,3.454548,-0.14247,0.131949,-0.20763,-0.20763,0.361233,-0.174976,0.361464,-0.14247,0.131949,-0.14247,0.184841,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,-0.178653,-0.228762,3.454548,-0.14247,0.131949,-0.20763,-0.20763,0.361233,-0.174976,0.361464,-0.14247,0.131949,-0.14247,0.184841,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,-0.178653,-0.228762,3.454548,-0.14247,0.131949,-0.20763,-0.20763,0.361233,-0.174976,0.361464,-0.14247,0.131949,-0.14247,0.184841,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,-0.178653,-0.228762,3.454548,-0.14247,0.131949,-0.20763,-0.20763,0.361233,-0.174976,0.361464,-0.14247,0.131949,-0.14247,0.184841,21.4
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,-0.178653,-0.228762,3.454548,-0.14247,0.131949,-0.20763,-0.20763,0.361233,-0.174976,0.361464,-0.14247,0.131949,-0.14247,0.184841,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,-0.178653,-0.228762,3.454548,-0.14247,0.131949,-0.20763,-0.20763,0.361233,-0.174976,0.361464,-0.14247,0.131949,-0.14247,0.184841,19.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.289029,-0.178653,-0.228762,3.454548,-0.14247,0.131949,-0.20763,-0.20763,0.361233,-0.174976,0.361464,-0.14247,0.131949,-0.14247,0.184841,19.8
